Audi;A3 Cabrio;1,5 TFSI COD;2017-19;DADA;1;;;460;PAG;ISO 46;;-1;-;-;-;-;-;-;-;-;R1234yf;73368;AUD41432;12
Audi;A3 Cabrio;1,6 TDI CR;2014-16;CRKB;3;;;460;PAG;;;-1;1192605;1194264;-;-;-;-;-;-;R1234yf;62167;AUD30947;10
Audi;A3 Cabrio;1,6 TDI CR;2014-16;CXXB;3;;;460;PAG;;;-1;1192605;1194264;-;-;-;-;-;-;R1234yf;62167;AUD39380;10
Audi;A3 Cabrio;1,6 TDI CR;2016-17;CXXB;3;;;460;PAG;;;-1;-;-;-;-;-;-;-;-;R1234yf;62167;AUD40267;11
Audi;A3 Cabrio;1,6 TDI CR;2017-18;DDYA;3;;;460;PAG;ISO 46;;-1;-;-;-;-;-;-;-;-;R1234yf;73396;AUD41431;12
Audi;A3 Cabrio;1,8 TFSI;2013-16;CJSA;1;;;460;PAG;;;-1;1192605;1194264;-;-;-;-;-;-;R1234yf;58704;AUD30948;10
Audi;A3 Cabrio;1,8 TFSI;2014-16;CJSB;1;;;460;PAG;;;-1;1192605;1194264;-;-;-;-;-;-;R1234yf;58767;AUD36073;10
Audi;A3 Cabrio;2,0 40 TFSI;2019-21;DKZA;1;;;460;PAG;ISO 46;;-1;-;-;-;-;-;-;-;-;R1234yf;86487;AUD43701;13
Audi;A3 Cabrio;2,0 TDI CR;2013-16;CRLB;3;;;460;PAG;;;-1;1192605;1194264;-;-;-;-;-;-;R1234yf;62203;AUD30949;10
Audi;A3 Cabrio;2,0 TDI CR;2014-16;CRLC;3;;;460;PAG;;;-1;1192605;1194264;-;-;-;-;-;-;R1234yf;62203;AUD36791;10
Audi;A3 Cabrio;2,0 TDI CR;2014-16;CUNA;3;;;460;PAG;;;-1;1192605;1194264;-;-;-;-;-;-;R1234yf;58773;AUD36074;10
Audi;A3 Cabrio;2,0 TDI CR;2016-17;CUNA;3;;;460;PAG;;;-1;-;-;-;-;-;-;-;-;R1234yf;58773;AUD40269;11
Audi;A3 Cabrio;2,0 TDI CR;2016-18;CRLB;3;;;460;PAG;;;-1;-;-;-;-;-;-;-;-;R1234yf;62203;AUD40268;11
Audi;A3 Cabrio;2,0 TDI CR;2016-18;DCYA;3;;;460;PAG;ISO 46;;-1;-;-;-;-;-;-;-;-;R1234yf;73441;AUD41433;12
Audi;A3 Cabrio;2,0 TDI CR;2017-18;DGCA;3;;;460;PAG;ISO 46;;-1;-;-;-;-;-;-;-;-;R1234yf;73454;AUD41430;12
Audi;A3 Cabrio;2,0 TFSI;2016-18;CZPB;1;;;460;PAG;ISO 46;;-1;-;-;-;-;-;-;-;-;R1234yf;69502;AUD40266;11
Audi;A3 Saloon;1,0 30 TFSI;2018-20;DKRF;1;;;460;PAG;ISO 46;;-1;-;-;-;-;-;-;-;-;R1234yf;86482;AUD43310;13
Audi;A3 Saloon;1,0 30 TFSI;2020-23;DLAA;1;;;460;PAG;ISO 46;;-1;-;-;-;-;-;-;-;-;R1234yf;91157;AUD46478;14
Audi;A3 Saloon;1,0 30 TFSI MHEV;2020-23;DLAA;9;;;460;PAG;ISO 46;;-1;-;-;-;-;-;-;-;-;R1234yf;91159;AUD46479;14
Audi;A3 Saloon;1,0 TFSI;2016-18;CHZD;1;;;460;PAG;ISO 46;;-1;-;-;-;-;-;-;-;-;R1234yf;69306;AUD40274;11
Audi;A3 Saloon;1,2 TFSI;2015-16;CYVB;1;;;460;PAG;;;-1;1195903;1194418;-;-;-;-;-;-;R1234yf;62120;AUD39381;10
Audi;A3 Saloon;1,2 TFSI;2016-17;CYVB;1;;;460;PAG;;;-1;-;-;-;-;-;-;-;-;R1234yf;62120;AUD40289;11
Audi;A3 Saloon;1,4 TFSI;2013-15;CMBA;1;;;460;PAG;;;-1;1195903;1194418;-;-;-;-;-;-;R1234yf;62087;AUD36796;10
Audi;A3 Saloon;1,4 TFSI;2013-15;CXSA;1;;;460;PAG;;;-1;1195903;1194418;-;-;-;-;-;-;R1234yf;62087;AUD30899;10
Audi;A3 Saloon;1,4 TFSI;2013-16;CXSB;1;;;460;PAG;;;-1;1195903;1194418;-;-;-;-;-;-;R1234yf;62087;AUD30900;10
Audi;A3 Saloon;1,4 TFSI;2013-16;CZCA;1;;;460;PAG;;;-1;1195903;1194418;-;-;-;-;-;-;R1234yf;62087;AUD36795;10
Audi;A3 Saloon;1,4 TFSI;2020-23;DJKA;1;;;460;PAG;ISO 46;;-1;-;-;-;-;-;-;-;-;R1234yf;91162;AUD47387;14
Audi;A3 Saloon;1,4 TFSI COD;2013-15;CPTA;1;;;460;PAG;ISO 46;;-1;1195903;1194418;-;-;-;-;-;-;R1234yf;62098;AUD30904;10
Audi;A3 Saloon;1,4 TFSI COD;2014-16;CZEA;1;;;460;PAG;ISO 46;;-1;1195903;1194418;-;-;-;-;-;-;R1234yf;62098;AUD36797;10
Audi;A3 Saloon;1,4 TFSI COD;2016-17;CZEA;1;;;460;PAG;ISO 46;;-1;-;-;-;-;-;-;-;-;R1234yf;62098;AUD41438;12
Audi;A3 Saloon;1,5 35 TFSI;2019-20;DADA;1;;;460;PAG;ISO 46;;-1;-;-;-;-;-;-;-;-;R1234yf;73368;AUD44231;13
Audi;A3 Saloon;1,5 35 TFSI;2019-20;DPCA;1;;;460;PAG;ISO 46;;-1;-;-;-;-;-;-;-;-;R1234yf;89795;AUD45749;13
Audi;A3 Saloon;1,5 35 TFSI;2020-23;DPCA;1;;;460;PAG;ISO 46;;-1;-;-;-;-;-;-;-;-;R1234yf;91163;AUD46476;14
Audi;A3 Saloon;1,5 35 TFSI MHEV;2020-23;DFYA;9;;;460;PAG;ISO 46;;-1;-;-;-;-;-;-;-;-;R1234yf;91164;AUD46477;14
Audi;A3 Saloon;1,5 TFSI COD;2017-19;DADA;1;;;460;PAG;ISO 46;;-1;-;-;-;-;-;-;-;-;R1234yf;73368;AUD41437;12
Audi;A3 Saloon;1,6 30 TDI;2018-20;DGTE;3;;;460;PAG;ISO 46;;-1;-;-;-;-;-;-;-;-;R1234yf;86537;AUD43311;13
Audi;A3 Saloon;1,6 TDI CR;2016-17;CXXB;3;;;460;PAG;;;-1;-;-;-;-;-;-;-;-;R1234yf;62167;AUD40290;11
Audi;A3 Saloon;1,6 TDI CR;2016-17;DBKA;3;;;460;PAG;;;-1;-;-;-;-;-;-;-;-;R1234yf;69563;AUD40291;11
Audi;A3 Saloon;1,6 TDI CR;2017-18;DDYA;3;;;460;PAG;ISO 46;;-1;-;-;-;-;-;-;-;-;R1234yf;73396;AUD41439;12
Audi;A3 Saloon;1,6 TDI CR/TDI CR Ultra;2014-16;CRKB;3;;;460;PAG;;;-1;1195903;1194418;-;-;-;-;-;-;R1234yf;62167;AUD36798;10
Audi;A3 Saloon;1,6 TDI CR/TDI CR Ultra;2014-16;CXXB;3;;;460;PAG;;;-1;1195903;1194418;-;-;-;-;-;-;R1234yf;62167;AUD39385;10
Audi;A3 Saloon;1,6 TDI CR/TDI CR Ultra;2015-16;DBKA;3;;;460;PAG;;;-1;1195903;1194418;-;-;-;-;-;-;R1234yf;69563;AUD39386;10
Audi;A3 Saloon;1,8 TFSI;2013-16;CJSA;1;;;460;PAG;;;-1;1195903;1194418;-;-;-;-;-;-;R1234yf;58704;AUD30902;10
Audi;A3 Saloon;1,8 TFSI;2013-16;CJSB;1;;;460;PAG;;;-1;1195903;1194418;-;-;-;-;-;-;R1234yf;58767;AUD30903;10
Audi;A3 Saloon;2,0;2014-16;CRUA;3;;;460;PAG;;;-1;1195903;1194418;-;-;-;-;-;-;R1234yf;62203;AUD37852;10
Audi;A3 Saloon;2,0 30 TDI;2020-21;DSUD;3;;;460;PAG;ISO 46;;-1;-;-;-;-;-;-;-;-;R1234yf;91172;AUD46480;14
Audi;A3 Saloon;2,0 30 TDI;2020-23;DTRB;3;;;460;PAG;ISO 46;;-1;-;-;-;-;-;-;-;-;R1234yf;91168;AUD47389;14
Audi;A3 Saloon;2,0 30 TDI;2020-23;DTRD;3;;;460;PAG;ISO 46;;-1;-;-;-;-;-;-;-;-;R1234yf;91167;AUD47390;14
Audi;A3 Saloon;2,0 35 TDI;2019-20;DFGA;3;;;460;PAG;ISO 46;;-1;-;-;-;-;-;-;-;-;R1234yf;86598;AUD44232;13
Audi;A3 Saloon;2,0 35 TDI;2020-21;DSRB;3;;;460;PAG;ISO 46;;-1;-;-;-;-;-;-;-;-;R1234yf;91173;AUD46481;14
Audi;A3 Saloon;2,0 35 TDI;2020-23;DTSA;3;;;460;PAG;ISO 46;;-1;-;-;-;-;-;-;-;-;R1234yf;91169;AUD47391;14
Audi;A3 Saloon;2,0 35 TDI;2020-23;DTSB;3;;;460;PAG;ISO 46;;-1;-;-;-;-;-;-;-;-;R1234yf;91170;AUD47392;14
